date_sid,date_code,date_name,week_id,weekday_id,weekday_name,month_id,month_name,quarter_id,quarter_name,year_id,year_name,sales_season,inbound_season,outbound_season,inbound_carry_over,outbound_carry_over,fin_year_id,fin_month_id,month_id_desc,fin_quarter_id,fin_week_id,fin_lwk_date_code,fin_lwk_date_name
45730,2025-03-16 00:00:00,20250316,202550,1,Sunday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202550,2024-03-17 00:00:00,20240317
45729,2025-03-15 00:00:00,20250315,202549,7,Saturday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202549,2024-03-16 00:00:00,20240316
45728,2025-03-14 00:00:00,20250314,202549,6,Friday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202549,2024-03-15 00:00:00,20240315
45727,2025-03-13 00:00:00,20250313,202549,5,Thursday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202549,2024-03-14 00:00:00,20240314
45726,2025-03-12 00:00:00,20250312,202549,4,Wednesday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202549,2024-03-13 00:00:00,20240313
45725,2025-03-11 00:00:00,20250311,202549,3,Tuesday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202549,2024-03-12 00:00:00,20240312
45724,2025-03-10 00:00:00,20250310,202549,2,Monday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202549,2024-03-11 00:00:00,20240311
45723,2025-03-09 00:00:00,20250309,202549,1,Sunday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202549,2024-03-10 00:00:00,20240310
45722,2025-03-08 00:00:00,20250308,202548,7,Saturday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202548,2024-03-09 00:00:00,20240309
45721,2025-03-07 00:00:00,20250307,202548,6,Friday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202548,2024-03-08 00:00:00,20240308
45720,2025-03-06 00:00:00,20250306,202548,5,Thursday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202548,2024-03-07 00:00:00,20240307
45719,2025-03-05 00:00:00,20250305,202548,4,Wednesday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202548,2024-03-06 00:00:00,20240306
45718,2025-03-04 00:00:00,20250304,202548,3,Tuesday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202548,2024-03-05 00:00:00,20240305
45717,2025-03-03 00:00:00,20250303,202548,2,Monday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202548,2024-03-04 00:00:00,20240304
45716,2025-03-02 00:00:00,20250302,202548,1,Sunday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202548,2024-03-03 00:00:00,20240303
45715,2025-03-01 00:00:00,20250301,202547,7,Saturday,202503,March,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202512,2025Mar,202504,202547,2024-03-02 00:00:00,20240302
45714,2025-02-28 00:00:00,20250228,202547,6,Friday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202547,2024-03-01 00:00:00,20240301
45713,2025-02-27 00:00:00,20250227,202547,5,Thursday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202547,2024-02-29 00:00:00,20240229
45712,2025-02-26 00:00:00,20250226,202547,4,Wednesday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202547,2024-02-28 00:00:00,20240228
45711,2025-02-25 00:00:00,20250225,202547,3,Tuesday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202547,2024-02-27 00:00:00,20240227
45710,2025-02-24 00:00:00,20250224,202547,2,Monday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202547,2024-02-26 00:00:00,20240226
45709,2025-02-23 00:00:00,20250223,202547,1,Sunday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202547,2024-02-25 00:00:00,20240225
45708,2025-02-22 00:00:00,20250222,202546,7,Saturday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202546,2024-02-24 00:00:00,20240224
45707,2025-02-21 00:00:00,20250221,202546,6,Friday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202546,2024-02-23 00:00:00,20240223
45706,2025-02-20 00:00:00,20250220,202546,5,Thursday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202546,2024-02-22 00:00:00,20240222
45705,2025-02-19 00:00:00,20250219,202546,4,Wednesday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202546,2024-02-21 00:00:00,20240221
45704,2025-02-18 00:00:00,20250218,202546,3,Tuesday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202546,2024-02-20 00:00:00,20240220
45703,2025-02-17 00:00:00,20250217,202546,2,Monday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202546,2024-02-19 00:00:00,20240219
45702,2025-02-16 00:00:00,20250216,202546,1,Sunday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202546,2024-02-18 00:00:00,20240218
45701,2025-02-15 00:00:00,20250215,202545,7,Saturday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202545,2024-02-17 00:00:00,20240217
45700,2025-02-14 00:00:00,20250214,202545,6,Friday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202545,2024-02-16 00:00:00,20240216
45699,2025-02-13 00:00:00,20250213,202545,5,Thursday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202545,2024-02-15 00:00:00,20240215
45698,2025-02-12 00:00:00,20250212,202545,4,Wednesday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202545,2024-02-14 00:00:00,20240214
45697,2025-02-11 00:00:00,20250211,202545,3,Tuesday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202545,2024-02-13 00:00:00,20240213
45696,2025-02-10 00:00:00,20250210,202545,2,Monday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202545,2024-02-12 00:00:00,20240212
45695,2025-02-09 00:00:00,20250209,202545,1,Sunday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202545,2024-02-11 00:00:00,20240211
45694,2025-02-08 00:00:00,20250208,202544,7,Saturday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202544,2024-02-10 00:00:00,20240210
45693,2025-02-07 00:00:00,20250207,202544,6,Friday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202544,2024-02-09 00:00:00,20240209
45692,2025-02-06 00:00:00,20250206,202544,5,Thursday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202544,2024-02-08 00:00:00,20240208
45691,2025-02-05 00:00:00,20250205,202544,4,Wednesday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202544,2024-02-07 00:00:00,20240207
45690,2025-02-04 00:00:00,20250204,202544,3,Tuesday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202544,2024-02-06 00:00:00,20240206
45689,2025-02-03 00:00:00,20250203,202544,2,Monday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202544,2024-02-05 00:00:00,20240205
45688,2025-02-02 00:00:00,20250202,202544,1,Sunday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202544,2024-02-04 00:00:00,20240204
45687,2025-02-01 00:00:00,20250201,202543,7,Saturday,202502,February,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202511,2025Feb,202504,202543,2024-02-03 00:00:00,20240203
45686,2025-01-31 00:00:00,20250131,202543,6,Friday,202501,January,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202510,2025Jan,202504,202543,2024-02-02 00:00:00,20240202
45685,2025-01-30 00:00:00,20250130,202543,5,Thursday,202501,January,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202510,2025Jan,202504,202543,2024-02-01 00:00:00,20240201
45684,2025-01-29 00:00:00,20250129,202543,4,Wednesday,202501,January,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202510,2025Jan,202504,202543,2024-01-31 00:00:00,20240131
45683,2025-01-28 00:00:00,20250128,202543,3,Tuesday,202501,January,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202510,2025Jan,202504,202543,2024-01-30 00:00:00,20240130
45682,2025-01-27 00:00:00,20250127,202543,2,Monday,202501,January,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202510,2025Jan,202504,202543,2024-01-29 00:00:00,20240129
45681,2025-01-26 00:00:00,20250126,202543,1,Sunday,202501,January,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202510,2025Jan,202504,202543,2024-01-28 00:00:00,20240128
45680,2025-01-25 00:00:00,20250125,202542,7,Saturday,202501,January,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202510,2025Jan,202504,202542,2024-01-27 00:00:00,20240127
45679,2025-01-24 00:00:00,20250124,202542,6,Friday,202501,January,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202510,2025Jan,202504,202542,2024-01-26 00:00:00,20240126
45678,2025-01-23 00:00:00,20250123,202542,5,Thursday,202501,January,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202510,2025Jan,202504,202542,2024-01-25 00:00:00,20240125
45677,2025-01-22 00:00:00,20250122,202542,4,Wednesday,202501,January,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202510,2025Jan,202504,202542,2024-01-24 00:00:00,20240124
45676,2025-01-21 00:00:00,20250121,202542,3,Tuesday,202501,January,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202510,2025Jan,202504,202542,2024-01-23 00:00:00,20240123
45675,2025-01-20 00:00:00,20250120,202542,2,Monday,202501,January,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202510,2025Jan,202504,202542,2024-01-22 00:00:00,20240122
45674,2025-01-19 00:00:00,20250119,202542,1,Sunday,202501,January,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202510,2025Jan,202504,202542,2024-01-21 00:00:00,20240121
45673,2025-01-18 00:00:00,20250118,202541,7,Saturday,202501,January,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202510,2025Jan,202504,202541,2024-01-20 00:00:00,20240120
45672,2025-01-17 00:00:00,20250117,202541,6,Friday,202501,January,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202510,2025Jan,202504,202541,2024-01-19 00:00:00,20240119
45671,2025-01-16 00:00:00,20250116,202541,5,Thursday,202501,January,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202510,2025Jan,202504,202541,2024-01-18 00:00:00,20240118
45670,2025-01-15 00:00:00,20250115,202541,4,Wednesday,202501,January,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202510,2025Jan,202504,202541,2024-01-17 00:00:00,20240117
45669,2025-01-14 00:00:00,20250114,202541,3,Tuesday,202501,January,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202510,2025Jan,202504,202541,2024-01-16 00:00:00,20240116
45668,2025-01-13 00:00:00,20250113,202541,2,Monday,202501,January,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202510,2025Jan,202504,202541,2024-01-15 00:00:00,20240115
45667,2025-01-12 00:00:00,20250112,202541,1,Sunday,202501,January,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202510,2025Jan,202504,202541,2024-01-14 00:00:00,20240114
45666,2025-01-11 00:00:00,20250111,202540,7,Saturday,202501,January,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202510,2025Jan,202504,202540,2024-01-13 00:00:00,20240113
45665,2025-01-10 00:00:00,20250110,202540,6,Friday,202501,January,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202510,2025Jan,202504,202540,2024-01-12 00:00:00,20240112
45664,2025-01-09 00:00:00,20250109,202540,5,Thursday,202501,January,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202510,2025Jan,202504,202540,2024-01-11 00:00:00,20240111
45663,2025-01-08 00:00:00,20250108,202540,4,Wednesday,202501,January,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202510,2025Jan,202504,202540,2024-01-10 00:00:00,20240110
45662,2025-01-07 00:00:00,20250107,202540,3,Tuesday,202501,January,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202510,2025Jan,202504,202540,2024-01-09 00:00:00,20240109
45661,2025-01-06 00:00:00,20250106,202540,2,Monday,202501,January,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202510,2025Jan,202504,202540,2024-01-08 00:00:00,20240108
45660,2025-01-05 00:00:00,20250105,202540,1,Sunday,202501,January,202501,1,2025,2025,SS25,,,SS25,SS25,2025,202510,2025Jan,202504,202540,2024-01-07 00:00:00,20240107
45659,2025-01-04 00:00:00,20250104,202539,7,Saturday,202501,January,202501,1,2025,2025,FW24,,,SS25,SS25,2025,202510,2025Jan,202504,202539,2024-01-06 00:00:00,20240106
45658,2025-01-03 00:00:00,20250103,202539,6,Friday,202501,January,202501,1,2025,2025,FW24,,,SS25,SS25,2025,202510,2025Jan,202504,202539,2024-01-05 00:00:00,20240105
45657,2025-01-02 00:00:00,20250102,202539,5,Thursday,202501,January,202501,1,2025,2025,FW24,,,SS25,SS25,2025,202510,2025Jan,202504,202539,2024-01-04 00:00:00,20240104
45656,2025-01-01 00:00:00,20250101,202539,4,Wednesday,202501,January,202501,1,2025,2025,FW24,,,SS25,SS25,2025,202510,2025Jan,202504,202539,2024-01-03 00:00:00,20240103
