store_sid,store_master_code,store_last_code,store_last_name,channel_sid,customer_sid,country,region,province,city,store_type,short_name,space,b1_wh,store_branch_type,ship_to_type,b1_code,store_id,replenishment_arrival_date,location_id,open_date,last_dis_manager,status,hdetl_date,update_date,process_log_id,area,cluster,close_date,sit_code,comp_keep,source_sys,sap_customer_code,store_local_name,address1,address2,phone1,zip,phone2,store_no,subchannel
3411,CHN_2774,DSBH_CHN_2774,Pingdingshan Weidong Dennis DS BHCC EVO,2,18,Mainland,YY,Henan,,BH,2774,125.0000,,,,,,,,2023-11-05 00:00:00,Owen Chen,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,125.0000,C,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019071678,Pingdingshan Weidong Dennis DS BHCC EVO,,,,,,,线下
3416,CHN_2786,DSBH_CHN_2786,Karamay Wuika Times SM BHCC EVO,2,12,Mainland,West,Xinjiang,Karemay,BH,2786,159.0000,,,,,,,,2023-11-30 00:00:00,Qing Yan,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,159.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019071661,Karamay Wuika Times SM BHCC EVO,,,,,,,线下
3422,Kuaishou_0192,OLFP_Kuaishou_0192," 安德玛UA宏程有志专卖店   ",2,335,Mainland,other,Hebei,Shijazhuang,EC,0192,0.0000,,,,,,,,2023-01-01 00:00:00,Owen Chen,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,0.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019078961," 安德玛UA宏程有志专卖店   ",,,,,,,线上
3453,CHN_2836,DSFH_CHN_2836,Taiyuan Xiaodian N1 Art Walk City Outlet FH,2,11,Mainland,North,Shanxi,Taiyuan,FH,2836,164.0000,,,,,,,,2023-12-28 00:00:00,Qing Yan,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,164.0000,OL,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019071662,Taiyuan Xiaodian N1 Art Walk City Outlet FH,,,,,,,线下
3454,CHN_2861,DSBH_CHN_2861,Nanjing Qixia Yanjizi Mixc One SM Youth,2,83,Mainland,South,Jiangsu,Nanjing,BH,2861,69.0000,,,,,,,,2023-12-10 00:00:00,Owen Chen,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,69.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019075766,南京栖霞区燕子矶万象汇,,,,,,,线下
3455,CHN_2868,DSBH_CHN_2868,Jinan Licheng Pradise Walk SM Youth,2,83,Mainland,North,Shandong,Jinan,BH,2868,138.0000,,,,,,,,2023-12-10 00:00:00,Owen Chen,Closed,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,138.0000,,2024-11-12 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019075766,济南历城区龙湖北宸天街童装,,,,,,,线下
3461,CHN_2815,DSBH_CHN_2815,Zhanjiang Xiashan Garden City SM BHCC EVO,2,10001,Mainland,YY,Guangdong,Zhanjiang,BH,2815,109.0000,,,,,,,,2023-12-22 00:00:00,Owen Chen,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,109.0000,C,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019086061,Zhanjiang Xiashan Garden City SM BHCC EVO,,,,,,,线下
3465,CHN_NS26,DSBH_CHN_NS26,YY-DL new store target upload,2,320,Mainland,YY,Liaoning,Dalian,BH,NS26,0.0000,,,,,,,,2024-01-01 00:00:00,Owen Chen,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,0.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019083757,YY-DL new store target upload,,,,,,,
3466,CHN_NS30,DSBH_CHN_NS30,YY-ZJ new store target upload,2,326,Mainland,YY,Zhejiang,Hangzhou,BH,NS30,0.0000,,,,,,,,2024-01-01 00:00:00,Owen Chen,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,0.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019083050,YY-ZJ new store target upload,,,,,,,
3481,CHN_2870,DSBH_CHN_2870,Nanjing Xuanwu Commercial DS BHCC EVO,2,10000,Mainland,YY,Jiangsu,Nanjing,BH,2870,177.0000,,,,,,,,2024-01-20 00:00:00,Owen Chen,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,177.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019086387,Nanjing Xuanwu Commercial DS BHCC EVO,,,,,,,线下
3482,CHN_2794,DSBH_CHN_2794,Xishuangbanna Splendid City SM BHCC EVO,2,9,Mainland,South,Yunnan,Xishuangbanna,BH,2794,134.0000,,,,,,,,2024-01-27 00:00:00,Qing Yan,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,134.0000,C,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019087569,金版纳尚城购物广场UA专卖店,云南省西双版纳傣族自治州景洪市勐泐大道55号D幢一层D109号商铺,,,,15087396244,,线下
3484,CHN_NS31,DSBH_CHN_NS31,YY-NJ new store target upload,2,10000,Mainland,YY,Jiangsu,Nanjing,BH,NS31,0.0000,,,,,,,,2024-01-01 00:00:00,Owen Chen,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,0.0000,,9999-12-31 00:00:00,,N,Sales_Collect_JY : store_20250210042918.csv,0019086387,YY-NJ new store target upload,,,,,,,
3495,CHN_2702,DSBH_CHN_2702,Beijing Changping Super Hopson SM BHCC EVO,2,225,Mainland,North,Beijing,Beijing,BH,2702,144.0000,,,,,,,,2024-03-15 00:00:00,Qing Yan,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,144.0000,C,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019076986,Beijing Changping Super Hopson SM BHCC EVO,,,,,,,线下
3496,CHN_2855,DSBH_CHN_2855,Langfang Gu'an IGO City Plaza DS BHCC EVO,2,325,Mainland,YY,Hebei,Langfang,BH,2855,120.0000,,,,,,,,2024-03-26 00:00:00,Owen Chen,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,120.0000,C,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019081381,Langfang Gu'an IGO City Plaza DS BHCC EVO,,,,,,,线下
3517,CHN_2927,DSBH_CHN_2927,Suzhou Wujiang Mixc SM BHCC EVO,2,380,Mainland,YY,Jiangsu,Suzhou,BH,2927,136.0000,,,,,,,,2024-05-01 00:00:00,Owen Chen,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,136.0000,C,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019084326,Suzhou Wujiang Mixc SM BHCC EVO,,,,,,,线下
3530,CHN_2932,DSBH_CHN_2932,Beijing Dongcheng Wangfujing DS BHCC EVO,2,5,Mainland,North,Beijing,Beijing,BH,2932,200.0000,,,,,,,,2024-06-06 00:00:00,Qing Yan,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,200.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019078973,Beijing Dongcheng Wangfujing DS BHCC EVO,,,,,,,线下
3532,CHN_2982,DSBH_CHN_2982,Datong Pingcheng Parkson DS Youth,2,83,Mainland,North,Shanxi,Datong,BH,2982,93.0000,,,,,,,,2024-05-31 00:00:00,,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,93.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019075766,大同市平城区百盛购物中心童装,,,,,,,线下
3542,CHN_2958,DSBH_CHN_2958,Wuxi Jiangyin Yaohan DS BHCC EVO,2,380,Mainland,YY,Jiangsu,Wuxi,BH,2958,75.0000,,,,,,,,2024-06-22 00:00:00,Owen Chen,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,75.0000,C,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019084326,Wuxi Jiangyin Yaohan DS BHCC EVO,,,,,,,线下
3544,CHN_2957,DSBH_CHN_2957,Weihai Rongcheng Kowloon City SM BHCC EVO,2,20,Mainland,YY,Shandong,Weihai,BH,2957,182.0000,,,,,,,,2024-06-15 00:00:00,Owen Chen,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,182.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019071674,Weihai Rongcheng Kowloon City SM BHCC EVO,,,,,,,线下
3548,CHN_2969,DSBH_CHN_2969,Jiaxing Tongxiang Mixc SM BHCC EVO,2,2,Mainland,East,Zhejiang,Jiaxing,BH,2969,181.0000,,,,,,,,2024-06-28 00:00:00,Qing Yan,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,181.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019071673,Jiaxing Tongxiang Mixc SM BHCC EVO,,,,,,,线下
3560,PSY003,PSY003,shenyang xinxinxin commercial and trading Co.Ltd,2,83,Mainland,other,Zhejiang,Hangzhou,PF,PSY0,0.0000,,,,,,,,2024-04-03 00:00:00,,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,0.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019075766,沈阳鑫鑫鑫商贸有限公司,,,,,,,线下
3563,CHN_0014,POPUP_CHN_0014,Suzhou Industry Bicester Village Outlets pop youth,2,83,Mainland,South,Shanghai,Shanghai,FH,0014,108.0000,,,,,,,,2024-08-01 00:00:00,,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,108.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019075766,苏州比斯特购物村奥特莱斯特卖,,,,,,,线下
3624,CHN_2788,DSBH_CHN_2788,Quanzhou Fengze Fun World SM Youth,2,83,Mainland,East,Zhejiang,Hangzhou,BH,2788,164.0000,,,,,,,,2023-09-25 00:00:00,Owen Chen,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,164.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019075766,泉州丰泽区中骏世界城童装,,,,,,,
3625,CHN_2998,DSBH_CHN_2998,Shanghai Xuhui Grand Gateway 66 SM Outdoor,2,10008,Mainland,East,Shanghai,Shanghai,BH,2998,90.0000,,,,,,,,2024-07-26 00:00:00,郑丽真,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,90.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019087391,上海港汇恒隆广场户外店,上海市徐汇区虹桥路1号港汇恒隆广场5楼509B,,18321199871,,18321199871,,线下
3626,CHN_DYF1,DSFH_CHN_DYF1,UA KIDS OUTLETS TIKTOK Flagship,2,83,Mainland,East,Zhejiang,Hangzhou,EC,DYF1,0.0000,,,,,,,,2024-04-28 00:00:00,,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,0.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019075766,安德玛儿童奥莱旗舰店_抖音,,,,,,,线上
3608,CHN_DYF3,DSBH_CHN_DYF3,UA KIDS FTW TIKTOK Flagship,2,83,Mainland,East,Zhejiang,Hangzhou,EC,DYF3,0.0000,,,,,,,,2024-04-26 00:00:00,,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,0.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019075766,安德玛童鞋旗舰店_抖音,,,,,,,线上
3609,CHN_EC02,DSBH_CHN_EC02,Quanzhou Bozhi tiktok,2,83,Mainland,East,Zhejiang,Hangzhou,BH,EC02,0.0000,,,,,,,,2024-03-09 00:00:00,,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,0.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019075766,安德玛UA博智童装童鞋专卖店,,,,,,,线上
3610,CHN_EC20,DSBH_CHN_EC20,杭州一手文化传媒有限公司,2,83,Mainland,East,Zhejiang,Hangzhou,PF,EC20,0.0000,,,,,,,,2023-01-08 00:00:00,Owen Chen,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,0.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019075766,杭州一手文化传媒有限公司,,,,,,,
3611,CHN_NG03,DSBH_CHN_NG03,上海好旺服饰内购店,2,83,Mainland,East,Zhejiang,Hangzhou,EC,NG03,0.0000,,,,,,,,2022-12-09 00:00:00,Owen Chen,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,0.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019075766,上海好旺服饰内购店,,,,,,,
3636,CHN_2980,DSBH_CHN_2980,Nanjing Pukou Inreach SM BHCC EVO,2,10000,Mainland,YY,Jiangsu,Nanjing,BH,2980,123.0000,,,,,,,,2024-08-01 00:00:00,Owen Chen,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,123.0000,C,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019086387,Nanjing Pukou Inreach SM BHCC EVO,,,,,,,线下
3644,CHN_TP36,DSBH_CHN_TP36,YYNJ GTYX&temp store,2,10000,Mainland,YY,Jiangsu,Nanjing,BH,TP36,0.0000,,,,,,,,2024-08-01 00:00:00,Owen Chen,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,0.0000,,9999-12-31 00:00:00,,N,Sales_Collect_JY : store_20250210042918.csv,0019086387,YYNJ GTYX&temp store,,,,,,,
3646,CHN_2990,DSBH_CHN_2990,Luoyang Jianxi Charmson SM Youth,2,83,Mainland,North,Henan,Luoyang,BH,2990,90.0000,,,,,,,,2024-06-20 00:00:00,,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,90.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019075766,洛阳涧西区长申国际广场童装,,,,,,,线下
3660,CHN_TM19,DSBH_CHN_TM19,孩子王南京建邺万达童装,2,83,Mainland,South,Jiangsu,Nanjing,FH,TM19,70.0000,,,,,,,,2024-08-23 00:00:00,,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,70.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019075766,孩子王南京建邺万达童装,,,,,,,线下
3657,CHN_3014,DSFH_CHN_3014,Nanchang Honggutan Shanshan Outlets FH Youth,2,83,Mainland,South,Jiangxi,Nanchang,FH,3014,128.0000,,,,,,,,2024-08-20 00:00:00,,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,128.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019075766,南昌红谷滩区杉杉奥特莱斯童装,,,,,,,线下
3675,CHN_3096,DSBH_CHN_3096,Urumqi Xinshi Wuika Times SM Outdoor,2,10008,Mainland,West,Xinjiang,Urumqi,BH,3096,180.0000,,,,,,,,2024-09-28 00:00:00,,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,180.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019087391,乌鲁木齐北京路汇嘉时代广场户外店,,,,,,,线下
3688,CHN_2987,DSBH_CHN_2987,Cangzhou Hejian Xinyulou DS BHCC EVO,2,325,Mainland,YY,Hebei,Cangzhou,BH,2987,95.0000,,,,,,,,2024-08-28 00:00:00,Owen Chen,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,95.0000,C,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019081381,Cangzhou Hejian Xinyulou DS BHCC EVO,,,,,,,线下
3693,CHN_2911,DSBH_CHN_2911,Nanjing Pukou Wonhall SM BHCC EVO,2,2,Mainland,East,Jiangsu,Nanjing,BH,2911,217.0000,,,,,,,,2024-09-15 00:00:00,Qing Yan,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,217.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019071673,Nanjing Pukou Wonhall SM BHCC EVO,,,,,,,线下
3707,CHN_3006,DSBH_CHN_3006,Zhumadian Yicheng Jiulongmao SM Youth,2,83,Mainland,North,Henan,Zhumadian,BH,3006,106.0000,,,,,,,,2024-08-31 00:00:00,,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,106.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019075766,驻马店驿城区玖隆茂购物广场童装,,,,,,,线下
3708,CHN_3108,DSFH_CHN_3108,Hangzhou Gongshu Intime West Lake Cultural Plaza FH Youth,2,83,Mainland,East,Zhejiang,Hangzhou,BH,3108,31.0000,,,,,,,,2024-09-15 00:00:00,,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,31.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019075766,杭州银泰西湖文化广场童装,,,,,,,线下
3731,CHN_3067,DSBH_CHN_3067,Bengbu Bengshan Intime DS BHCC EVO,2,16,Mainland,YY,Anhui,Bengbu,BH,3067,131.0000,,,,,,,,2024-09-16 00:00:00,Owen Chen,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,131.0000,C,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019071668,Bengbu Bengshan Intime DS BHCC EVO,,,,,,,线下
3735,CHN_2797,DSBH_CHN_2797,Wuxi Jiangyin Yaohan DS Youth,2,83,Mainland,East,Jiangsu,Wuxi,BH,2797,56.0000,,,,,,,,2024-09-15 00:00:00,,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,56.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019075766,无锡江阴八佰伴童装,,,,,,,线下
3764,CHN_0025,POPUP_CHN_0025,"Changchun Chaoyang EH Wolrd SM POP-UP Youth ",2,83,Mainland,North,Changchun,Changchun,BH,0025,30.0000,,,,,,,,2024-11-30 00:00:00,,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,30.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019075766,长春中商世界里特卖店童装,,,,,,,线下
3784,CHN_3161,DSBH_CHN_3161,Yingkou Bayuquan Wanda Plaza SM Youth,2,83,Mainland,North,Liaoning,Yingkou,BH,3161,80.0000,,,,,,,,2024-12-16 00:00:00,,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,80.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019075766,营口鲅鱼圈万达童装,,,,,,,线下
3789,CHN_3114,DSBH_CHN_3114,Kunming Guandu Hello World SM BHCC EVO,2,9,Mainland,South,Yunnan,Kunming,BH,3114,188.0000,,,,,,,,2024-12-11 00:00:00,Qing Yan,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,188.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019087569,昆明海乐世界,云南省昆明市官渡区永中路38号海乐世界购物中心1楼1-B24号商铺,,,,13658881945,,线下
3794,CHN_3084,DSBH_CHN_3084,Jiyuan Jidong Powerlong SM BHCC EVO,2,18,Mainland,YY,Henan,Jiyuan,BH,3084,243.0000,,,,,,,,2024-12-20 00:00:00,Owen Chen,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,243.0000,B,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019071678,Jiyuan Jidong Powerlong SM BHCC EVO,,,,,,,线下
3815,CHN_3207,DSBH_CHN_3207,Linfen Yaodu Shenglong International DS Youth,2,83,Mainland,North,Shanxi,Linfeng,BH,3207,69.0000,,,,,,,,2024-12-31 00:00:00,,Open,2025-02-10 13:33:24.883651,2025-02-10 05:35:13.021133,-1,69.0000,,9999-12-31 00:00:00,,,Sales_Collect_JY : store_20250210042918.csv,0019075766,临汾尧都区生龙国际童装,,,,,,,线下
174,CHN_0574,UAFH_CHN_0574R,Foshan Florentia Village Outlet,3,22,Mainland,South,Guangdong,Foshan,FH,0574,393.0000,,,,,,,,2023-09-15 00:00:00,South-1,Open,2025-02-10 13:33:25,2025-02-10 05:35:13.021133,-1,393.0000,,9999-12-31 00:00:00,3029,,EDC : EDC_STORE_OO_CN20241216165012-3088,,佛山小镇," 广东省佛山市南海区桂城街道疏港路28号B27-28 ",B27-28商铺,0757-81275815,,0757-81275815,59,
276,CHN_0827,UAFH_CHN_0827R,Hangzhou Xiasha Outlet,3,22,Mainland,East_Other,Zhejiang,Hangzhou,FH,0827,309.0000,,,,,,,,2022-08-14 00:00:00,East-6,Open,2025-02-10 13:33:25,2025-02-10 05:35:13.021133,-1,309.0000,,9999-12-31 00:00:00,3043,,EDC : EDC_STORE_OO_CN20241216165012-3088,,杭州下沙奥莱,浙江省海宁市启潮路199号,浙江下沙奥特莱斯广场一层B115-116号,0571-87792019,,,29,
284,CHN_0846,UABH_CHN_0846,Shenzhen Mix City,3,22,Mainland,South,Guangdong,Shenzhen,BH,SZMC,1306.0000,,,,,,,,2017-10-01 00:00:00,South-2,Open,2025-02-10 13:33:25,2025-02-10 05:35:13.021133,-1,1306.0000,,9999-12-31 00:00:00,3047,,EDC : EDC_STORE_OO_CN20241216165012-3088,,深圳万象天地,广东省深圳市南山区南头深南大道9668号,华润万象天地LG01&SL101号商铺,0755-86686790,,,61,
394,CHN_1068,UAFH_CHN_1068,Nanjing Tangshan Outlets,3,22,Mainland,East_Other,Jiangsu,Nanjing,FH,NJTS,600.0000,,,,,,,,2017-12-25 00:00:00,East-5,Open,2025-02-10 13:33:25,2025-02-10 05:35:13.021133,-1,600.0000,,9999-12-31 00:00:00,3057,,EDC : EDC_STORE_OO_CN20241216165012-3088,,南京汤山奥莱,江苏省南京市江宁区汤山街道圣汤大道99号,1-2层第3-1-05商铺,025-58097737,,,40,
400,CHN_1081,UAFH_CHN_1081,Harbin Songbei Maple Outlets,3,22,Mainland,North,Heilongjiang,Harbin,FH,HBSB,565.0000,,,,,,,,2017-12-22 00:00:00,North-2,Open,2025-02-10 13:33:25,2025-02-10 05:35:13.021133,-1,565.0000,,9999-12-31 00:00:00,3058,,EDC : EDC_STORE_OO_CN20241216165012-3088,,哈尔滨松北枫叶奥莱,黑龙江省哈尔滨市松北区中源大道1699号," 哈尔滨枫叶小镇奥特莱斯一 层 A1020-A1022",0451-51086758,,,39,
418,CHN_1134,UABH_CHN_1134,Guangzhou Baiyun wanda,3,22,Mainland,South,Guangdong,Guangzhou,BH,GZBY,232.0000,,,,,,,,2018-02-12 00:00:00,South-1,Closed,2025-02-10 13:33:25,2025-02-10 05:35:13.021133,-1,232.0000,,2020-11-30 00:00:00,3065,,EDC : EDC_STORE_OO_CN20241216165012-3088,,广州白云万达,广东省广州市白云区云城东路501号,白云万达1楼107B-109B铺,020-36015031,,,64,
430,CHN_1157,UABH_CHN_1157,Hangzhou Wulin Plaza SM Youth,3,22,Mainland,East_Other,Zhejiang,Hangzhou,BH,HZWLY,55.0000,,,,,,,,2018-05-01 00:00:00,East-5,Closed,2025-02-10 13:33:25,2025-02-10 05:35:13.021133,-1,55.0000,,2020-06-30 00:00:00,3067,,EDC : EDC_STORE_OO_CN20241216165012-3088,,杭州武林大厦青少年,浙江省杭州市下城区武林广场1号,杭州大厦购物城B座七层UA专柜,0571-85356285,,,44,
757,CHN_1244,UABH_CHN_1244,Shanghai Xinzhuang Sky Mall,3,22,Mainland,East_SH,Shanghai,Shanghai,BH,SHXZSM,207.0000,,,,,,,,2019-08-02 00:00:00,East-2,Closed,2025-02-10 13:33:25,2025-02-10 05:35:13.021133,-1,207.0000,,2021-01-01 00:00:00,3110,,EDC : EDC_STORE_OO_CN20241216165012-3088,,上海莘庄仲盛,上海市闵行区都市路5001号,地上2层260M、260N、260P商铺,021-52212898,,,93,
782,CHN_1526,UAFH_CHN_1526,Hangzhou Qianjiang Sessaur Outlet FH,3,22,Mainland,East_Other,Zhejiang,Hangzhou,FH,HZQJ,267.0000,,,,,,,,2019-09-20 00:00:00,East-6,Open,2025-02-10 13:33:25,2025-02-10 05:35:13.021133,-1,267.0000,,9999-12-31 00:00:00,3122,,EDC : EDC_STORE_OO_CN20241216165012-3088,,杭州钱江砂之船奥莱,浙江省杭州市江干区解放东路8号,杭州砂之船奥特莱斯银心街047/049商铺,0571-86958090,,,97,
846,CHN_1517,UABH_CHN_1517,"Shanghai  Hongkou Bailian Quyang SM ",3,22,Mainland,East_SH,Shanghai,Shanghai,BH,SHBLQY,307.0000,,,,,,,,2019-09-29 00:00:00,East-1,Open,2025-02-10 13:33:25,2025-02-10 05:35:13.021133,-1,307.0000,,9999-12-31 00:00:00,3121,,EDC : EDC_STORE_OO_CN20241216165012-3088,,上海虹口曲阳百联,上海市虹口区中山北二路1818号,1楼G64-F01-1-29A商铺,021-65103173,,,101,
925,CHN_1490,UAFH_CHN_1490R,Wuhan Bailian Outlets FH,3,22,Mainland,West,Hubei,Wuhan,FH,1490,482.0000,,,,,,,,2024-09-14 00:00:00,West-1,Open,2025-02-10 13:33:25,2025-02-10 05:35:13.021133,-1,482.0000,,9999-12-31 00:00:00,3116,,EDC : EDC_STORE_OO_CN20241216165012-3088,,武汉百联奥莱,"武汉市黄陂区盘龙城经济开发区许庙村百联奥特莱斯购物广场1栋的 F01、F02层的Z53-01F01-01-0006、Z53-01F01-01-0007、Z53-01F02-01-0006、Z53-01F02-01-0007铺位 ","武汉市黄陂区盘龙城经济开发区许庙村百联奥特莱斯购物广场1栋的 F01、F02层的Z53-01F01-01-0006、Z53-01F01-01-0007、Z53-01F02-01-0006、Z53-01F02-01-0007铺位 ",027-61107033,,,99,
930,CHN_1686,UABH_CHN_1686,"Shanghai Qibao Vanke SM ",3,22,Mainland,East_SH,Shanghai,Shanghai,BH,SHVanke,155.0000,,,,,,,,2019-12-31 00:00:00,East-1,Closed,2025-02-10 13:33:25,2025-02-10 05:35:13.021133,-1,155.0000,,2022-11-08 00:00:00,3131,,EDC : EDC_STORE_OO_CN20241216165012-3088,,上海七宝万科,上海市闵行区漕宝路3366号,七宝万科广场4层01商业L435号商铺,021-61434677,,,111,
2164,CHN_1846,UAFH_CHN_1846,Guangzhou Jinshazhou AEON SM FH,3,22,Mainland,South,Guangdong,Guangzhou,FH,GZJSYW,354.0000,,,,,,,,2020-12-30 00:00:00,South-1,Open,2025-02-10 13:33:25,2025-02-10 05:35:13.021133,-1,354.0000,,9999-12-31 00:00:00,3153,,EDC : EDC_STORE_OO_CN20241216165012-3088,,广州金沙洲永旺奥莱,广东省广州市白云区金沙三路1号,永旺金沙商业中心247，248，249商铺,020-81618182,,,128,
